กำหนดส่ง,แผ่นหน้า,"ลอน C",แผ่นกลาง,"ลอน B",แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับเส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,"% ที่เกิน"
2024/01/04,KB160,CM127,,,KB160,3,215,0,215,0,0,12181158333,U,1560,1710,Y,A,10
2024/01/04,KB160,CM127,,,KB160,3,215,0,215,0,0,12181158342,U,1660,1820,Y,A,10
2024/01/04,KB160,CM127,,,KB160,3,240,0,240,0,0,12181158353,U,2430,2550,Y,A,5
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181158275,V,4800,5040,Y,A,5
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181158290,V,4800,5040,Y,A,5
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181158307,V,2400,2520,Y,A,5
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181158636,V,1600,1760,Y,A,10
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181159250,V,800,880,Y,A,10
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181159282,V,400,440,Y,A,10
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181159284,V,1200,1320,Y,Y,10
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181158319,U,1000,1100,Y,A,10
2024/01/04,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181158335,U,1000,1100,Y,A,10
2024/01/04,KB230,CM127,,,KB160,3,202,398,202,0,0,12181157863,R,640,700,Y,A,10
2024/01/04,KB230,CM127,CM127,CM127,KB230,5,565,1450,135,295,135,12181159274,A,15000,15300,N,Y,2
2024/01/04,KB230,CM147,,,CM147,3,176,1304,176,0,0,12181158272,V,8000,8400,Y,A,5
2024/01/04,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181158269,V,8800,9240,Y,A,5
2024/01/04,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181158297,V,1600,1760,Y,A,10
2024/01/04,KI188,CM127,,,KB230,3,361,1295,133,95,133,12181159373,A,2500,2620,N,Y,5
2024/01/04,KI188,CM147,,,CM197,3,408,1465,138,132,138,12181159133,A,17280,17620,N,Y,2
2024/01/04,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181158307,E,2400,2520,W,Y,5
2024/01/04,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181158275,E,4800,5040,W,Y,5
2024/01/04,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181158290,E,4800,5040,W,Y,5
2024/01/04,KS121,CM127,CM127,CM127,KB120,5,458,1190,94,270,94,12181158253,E,6000,6300,N,Y,5
2024/01/04,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181158630,E,4400,4620,N,Y,5
2024/01/04,KS161,CM127,,,KB160,3,371,1067,113,145,113,12181159568,A,10000,10500,N,Y,5
2024/01/04,KS161,CM127,,,KB160,3,471,1546,161,149,161,12181159606,A,1000,1100,N,Y,10
2024/01/04,KS161,CM127,,,KB160,3,522,1055,111,300,111,12181159578,A,8000,8400,N,Y,5
2024/01/04,KS161,CM127,,,KB160,3,653,1340,163,327,163,12181159385,A,1340,1470,W,Y,10
2024/01/04,KS161,CM127,CM127,CM127,KB120,5,375,1060,92,191,92,12181158660,A,1190,1300,N,Y,10
2024/01/04,KS161,CM127,CM127,CM127,KB120,5,805,2196,237,331,237,12181159593,A,2400,2520,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181158306,E,7200,7560,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,415,850,92,231,92,12181158658,A,1040,1140,N,A,10
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,418,1190,107,204,107,12181158283,E,4400,4620,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,430,1480,122,186,122,12181158624,A,2800,2940,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181158626,A,6800,7140,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181159380,E,11260,11480,N,Y,2
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,543,1220,139,265,139,12181158622,E,3600,3780,N,Y,5
2024/01/04,KS161,CM127,CM127,CM127,KB160,5,550,1220,142,266,142,12181158620,A,2400,2520,N,Y,5
2024/01/04,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181158297,E,1600,1760,W,Y,10
2024/01/04,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181158269,E,8800,9240,W,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181159349,E,4780,5010,N,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181159356,E,4950,5190,N,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181159359,E,2420,2540,N,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181159364,E,10850,11060,N,Y,2
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181158284,A,4000,4200,N,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181158289,A,5200,5460,N,Y,5
2024/01/04,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181158294,A,1600,1760,N,A,10
2024/01/04,KS231,,,CM197,KB230,3,1067,879,1067,0,0,12181157830,G,5000,5250,Y,Y,5
2024/01/04,KS231,CM127,,,KB160,3,232,1358,138,94,0,12181159607,B,200,240,N,Y,20
2024/01/04,KS231,CM127,,,KB160,3,330,1108,82,166,82,12181159323,A,1030,1230,X,Y,20
2024/01/04,KS231,CM127,,,KB160,3,338,902,82,174,82,12181159324,A,3090,3700,N,Y,20
2024/01/04,KS231,CM127,,,KB160,3,580,1783,203,174,203,12181159234,A,500,550,N,Y,10
2024/01/04,KS231,CM127,,,KB230,3,384,943,78,228,78,12181159332,A,1090,1190,N,Y,10
2024/01/04,KS231,CM127,,,KB230,3,394,841,83,228,83,12181159355,A,800,880,N,Y,10
2024/01/04,KS231,CM127,,,KB230,3,515,1337,131,253,131,12181157872,A,820,900,N,Y,10
2024/01/04,KS231,CM127,,,KB230,3,630,1315,160,310,160,12181159369,A,2500,2620,N,Y,5
2024/01/04,KS231,CM127,,,KB230,3,653,1654,163,327,163,12181158038,A,260,280,W,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,288,696,69,150,69,12181159340,A,1160,1270,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,288,696,69,150,69,12181159367,A,1140,1250,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,341,906,90,161,90,12181158317,E,1240,1360,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,341,906,90,161,90,12181158331,E,6240,6550,N,Y,5
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181158340,A,1620,1780,N,A,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181158351,A,830,910,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181158318,E,770,840,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181158332,E,3120,3270,N,Y,5
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181158333,E,1560,1710,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181158342,E,1660,1820,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181158051,A,980,1070,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181158052,A,1050,1150,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181158341,A,1620,1780,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181158065,A,1000,1100,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181158067,A,2000,2200,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181158064,A,1030,1130,X,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158043,A,1080,1180,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158059,A,1130,1240,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158060,A,1130,1240,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158062,A,1130,1240,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181158034,A,2070,2170,N,Y,5
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181158040,A,1000,1100,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181158110,A,1210,1330,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181158111,A,1210,1330,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158069,A,810,890,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158104,A,910,1000,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181159348,A,1260,1380,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158077,A,860,940,X,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158100,A,1700,1870,X,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158101,A,880,960,X,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158117,A,860,940,X,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181158045,A,2590,2720,N,Y,5
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181158046,A,1260,1380,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,555,1420,155,245,155,12181158053,A,560,610,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181158636,E,1600,1760,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181159282,E,400,440,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181159284,E,1200,1320,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB160,5,565,1530,165,235,165,12181159250,A,800,880,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181158112,A,1370,1500,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,460,1010,100,260,100,12181158353,A,810,890,N,A,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181158319,E,500,550,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181158335,E,500,550,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,488,1202,146,196,146,12181159344,A,1240,1360,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,509,1230,135,239,135,12181158339,A,1430,1570,N,A,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,509,1230,135,239,135,12181158345,A,710,780,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,513,1020,97,319,97,12181159371,A,1000,1100,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,518,1580,162,194,162,12181158279,E,800,880,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,553,1260,131,291,131,12181159595,A,1720,1890,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,554,1310,111,332,111,12181157863,A,640,700,N,Y,10
2024/01/04,KS231,CM127,CM127,CM127,KB230,5,585,1250,135,315,135,12181158629,A,4000,4200,N,Y,5
2024/01/04,KS231,CM147,,,KB230,3,451,1348,133,185,133,12181158272,E,8000,8400,W,Y,5
2024/01/04,KS231,CM147,CM147,CM147,KB230,5,490,1520,167,156,167,12181158274,A,1200,1320,N,Y,10
2024/01/04,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181158354,A,400,440,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181158090,A,1000,1100,N,Y,10
2024/01/04,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181158091,A,780,850,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,432,1195,100,232,100,12181158107,A,1040,1140,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,432,1195,100,232,100,12181158109,A,2340,2450,W,Y,5
2024/01/04,KS231,CM197,,,KB230,3,442,960,97,248,97,12181157866,A,1240,1360,N,Y,10
2024/01/04,KS231,CM197,,,KB230,3,442,960,97,248,97,12181157865,A,1240,1360,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181158093,A,1120,1230,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181158098,A,1120,1230,W,Y,10
2024/01/04,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181158106,A,1120,1230,W,Y,10
2024/01/05,CM127,CM127,,,CM127,3,164,0,164,0,0,12181159258,U,1140,1250,Y,A,10
2024/01/05,CM127,CM127,,,CM127,3,272,319,272,0,0,12181159233,T,10000,10500,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181159235,T,1640,1800,Y,A,10
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181159236,T,3420,3590,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181159237,T,2490,2610,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181159263,T,5000,5250,Y,Y,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181159242,T,5500,5770,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181159245,T,2710,2840,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181159271,T,500,550,Y,A,10
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181159230,T,2600,2730,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181159231,T,1410,1550,Y,A,10
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181159232,T,3790,3980,Y,Y,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181159247,T,2880,3020,Y,A,5
2024/01/05,CM127,CM127,CM127,CM127,CM127,5,327,392,327,0,0,12181158262,R,20800,21210,Y,A,2
2024/01/05,CM97,,,CM127,CM97,3,781,1346,781,0,0,12181154918,X,5000,5250,Y,Y,5
2024/01/05,CM97,CM127,,,CM97,3,0,0,0,0,0,12181157614,W,6000,6300,Y,A,5
2024/01/05,CM97,CM127,,,CM97,3,0,0,0,0,0,12181157616,W,2000,2200,Y,A,10
2024/01/05,CM97,CM127,,,CM97,3,0,0,0,0,0,12181158802,W,667,730,Y,A,10
2024/01/05,CM97,CM127,,,CM97,3,130,230,130,0,0,12181158803,T,20000,20400,Y,A,2
2024/01/05,CM97,CM127,,,CM97,3,178,235,178,0,0,12181157614,T,12000,12240,Y,A,2
2024/01/05,CM97,CM127,,,CM97,3,245,184,245,0,0,12181157616,T,4000,4200,Y,A,5
2024/01/05,CM97,CM127,,,CM97,3,352,260,352,0,0,12181158793,T,4000,4200,Y,A,5
2024/01/05,KAC225,CM127,,,KB160,3,519,1199,125,269,125,12181159200,A,2000,2200,N,Y,10
2024/01/05,KB120,,,CM127,KB120,3,711,1099,711,0,0,12181157832,S,1500,1650,Y,Y,10
2024/01/05,KB120,CM127,CM127,CM127,CM127,5,1005,2048,252,501,252,12181159650,A,1600,1760,N,Y,10
2024/01/05,KB160,CM127,,,KB160,3,0,0,0,0,0,12181158323,W,2440,2560,Y,A,5
2024/01/05,KB160,CM127,,,KB160,3,145,0,145,0,0,12181158325,U,10890,11100,Y,A,2
2024/01/05,KB160,CM127,,,KB160,3,175,0,175,0,0,12181158281,U,2000,2200,Y,A,10
2024/01/05,KB160,CM127,,,KB160,3,175,0,175,0,0,12181158322,U,1420,1560,Y,A,10
2024/01/05,KB160,CM127,,,KB160,3,205,0,205,0,0,12181158324,U,1180,1290,Y,A,10
2024/01/05,KB160,CM127,,,KB160,3,215,0,215,0,0,12181158320,U,830,910,Y,A,10
2024/01/05,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181158299,V,3200,3360,Y,A,5
2024/01/05,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181158287,V,3200,3360,Y,A,5
2024/01/05,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181158291,V,3200,3360,Y,A,5
2024/01/05,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181158328,U,1640,1800,Y,A,10
2024/01/05,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181158349,U,15000,15300,Y,A,2
2024/01/05,KB160,CM197,,,CM197,3,598,1316,154,290,154,12181159233,A,5000,5250,N,Y,5
2024/01/05,KB230,,,CM147,KB160,3,1066,880,1066,0,0,12181158388,G,5000,5250,Y,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181159235,A,1640,1800,N,Y,10
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181159236,A,3420,3590,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181159237,A,2490,2610,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181159263,A,5000,5250,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181159242,A,5500,5770,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181159245,A,2710,2840,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181159271,A,500,550,N,Y,10
2024/01/05,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181159230,A,2600,2730,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181159231,A,1410,1550,N,Y,10
2024/01/05,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181159232,A,3790,3980,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181159247,A,2880,3020,N,Y,5
2024/01/05,KB230,CM127,CM127,CM127,KB230,5,590,1450,135,320,135,12181159652,A,10000,10500,N,Y,5
2024/01/05,KB230,CM147,,,CM147,3,176,1270,176,0,0,12181158268,V,8000,8400,Y,A,5
2024/01/05,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181158258,V,1600,1760,Y,A,10
2024/01/05,KS121,CM127,,,KB120,3,387,1453,127,133,127,12181158299,E,3200,3360,W,Y,5
2024/01/05,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181158287,E,3200,3360,W,Y,5
2024/01/05,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181158291,E,3200,3360,W,Y,5
2024/01/05,KS121,CM127,CM127,CM127,KB120,5,440,1440,107,226,107,12181158628,A,2800,2940,N,Y,5
2024/01/05,KS121,CM127,CM127,CM127,KB120,5,458,1190,94,270,94,12181158256,E,4400,4620,N,Y,5
2024/01/05,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181158623,E,1200,1320,N,Y,10
2024/01/05,KS121,CM127,CM97,CM127,KB120,5,538,1610,167,204,167,12181159617,A,1500,1650,N,Y,10
2024/01/05,KS161,CM127,,,KB160,3,346,885,92,162,92,12181157614,A,6000,6300,N,Y,5
2024/01/05,KS161,CM127,,,KB160,3,500,1328,138,224,138,12181158793,A,2000,2200,N,Y,10
2024/01/05,KS161,CM127,,,KB160,3,524,1549,162,200,162,12181159620,A,1000,1100,N,Y,10
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181158310,E,2800,2940,N,Y,5
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,408,1190,106,196,106,12181159610,E,1220,1340,N,Y,10
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,415,850,92,231,92,12181158657,A,2140,2240,N,Y,5
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,418,1190,106,206,106,12181158301,E,2000,2200,N,A,10
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,463,1550,129,205,129,12181158637,E,800,880,N,Y,10
2024/01/05,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181159622,E,11100,11320,N,Y,2
2024/01/05,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181158258,E,1600,1760,W,Y,10
2024/01/05,KS161,CM147,CM147,CM147,KB160,5,530,1380,125,280,125,12181158625,A,2800,2940,N,Y,5
2024/01/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181158303,E,2800,2940,N,Y,5
2024/01/05,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181158288,A,2800,2940,N,Y,5
2024/01/05,KS231,CM127,,,KB160,3,300,793,76,148,76,12181159609,A,1530,1830,X,Y,20
2024/01/05,KS231,CM127,,,KB160,3,370,945,98,174,98,12181157616,A,2000,2200,N,Y,10
2024/01/05,KS231,CM127,,,KB160,3,403,1468,145,113,145,12181158800,A,2000,2200,N,Y,10
2024/01/05,KS231,CM127,,,KB160,3,409,962,80,249,80,12181157860,A,1460,1600,N,Y,10
2024/01/05,KS231,CM127,,,KB160,3,409,962,80,249,80,12181157861,A,1460,1600,N,Y,10
2024/01/05,KS231,CM127,,,KB160,3,522,1468,146,230,146,12181159648,A,4000,4200,N,Y,5
2024/01/05,KS231,CM127,,,KB160,3,549,1319,109,331,109,12181158309,E,1600,1760,N,A,10
2024/01/05,KS231,CM127,,,KB160,3,580,1783,203,174,203,12181159258,A,570,620,N,Y,10
2024/01/05,KS231,CM127,,,KB230,3,394,1014,103,188,103,12181159659,A,1000,1100,N,Y,10
2024/01/05,KS231,CM127,,,KB230,3,394,1014,103,188,103,12181159660,A,1400,1540,N,Y,10
2024/01/05,KS231,CM127,,,KB230,3,474,1331,135,204,135,12181157864,A,920,1010,W,A,10
2024/01/05,KS231,CM127,,,KB230,3,631,1319,160,311,160,12181159649,A,1320,1450,X,Y,10
2024/01/05,KS231,CM127,,,KB230,3,653,1654,163,327,163,12181158039,A,260,280,X,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,341,906,90,161,90,12181158325,E,3630,3810,X,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181158036,A,1680,1840,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181158037,A,1860,2040,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181158035,A,1860,2040,X,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181158322,A,1420,1560,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181158323,A,2440,2560,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181158320,E,830,910,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181158324,A,1180,1290,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181158068,A,940,1030,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158061,A,1130,1240,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181158074,A,1130,1240,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,435,1190,120,195,120,12181158071,A,840,920,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,435,1190,120,195,120,12181158072,A,1780,1950,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181158056,A,2660,2790,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181158089,A,1220,1340,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181158114,A,2660,2790,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181158116,A,6780,7110,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181158108,A,1040,1140,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181158081,A,1130,1240,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181158082,A,1130,1240,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181158083,A,1210,1330,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158103,A,860,940,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181158105,A,860,940,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181158049,A,2590,2720,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181158050,A,1260,1380,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181158113,A,1370,1500,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181158328,E,820,900,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181158349,E,7500,7870,N,Y,5
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,509,1230,135,239,135,12181158337,A,720,790,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,509,1230,135,239,135,12181158347,A,680,740,N,Y,10
2024/01/05,KS231,CM127,CM127,CM127,KB230,5,518,1580,162,194,162,12181158281,E,2000,2200,N,A,10
2024/01/05,KS231,CM147,,,KB230,3,389,1330,136,117,136,12181158647,A,900,990,N,Y,10
2024/01/05,KS231,CM147,,,KB230,3,451,1348,133,185,133,12181158268,E,8000,8400,W,Y,5
2024/01/05,KS231,CM147,CM147,CM147,KB230,5,500,1540,172,156,172,12181158262,A,10400,10600,N,Y,2
2024/01/05,KS231,CM197,,,KB230,3,399,1303,83,233,83,12181159656,A,800,880,N,Y,10
2024/01/06,CM97,CM127,,,CM97,3,0,0,0,0,0,12181159601,W,1550,1700,Y,A,10
